x,y,u,v
69.552,-16.108,1.0084,-0.00066666
69.701,-16.108,1.0084,-0.00067004
69.85,-16.108,1.0084,-0.00067345
70,-16.108,1.0084,-0.00067687
10.028,-15.923,1.0117,-0.0062662
10.077,-15.923,1.0117,-0.0062457
10.126,-15.923,1.0117,-0.0062253
10.175,-15.923,1.0117,-0.0062049
10.224,-15.923,1.0117,-0.0061845
10.273,-15.923,1.0117,-0.0061641
10.323,-15.923,1.0117,-0.0061437
10.372,-15.923,1.0117,-0.0061234
10.421,-15.923,1.0117,-0.0061031
10.471,-15.923,1.0117,-0.0060827
10.52,-15.923,1.0117,-0.0060624
10.57,-15.923,1.0117,-0.0060422
10.62,-15.923,1.0118,-0.0060219
10.67,-15.923,1.0118,-0.0060017
10.72,-15.923,1.0118,-0.0059814
10.77,-15.923,1.0118,-0.0059612
10.82,-15.923,1.0118,-0.005941
10.87,-15.923,1.0118,-0.0059209
10.92,-15.923,1.0118,-0.0059007
10.97,-15.923,1.0118,-0.0058806
11.021,-15.923,1.0118,-0.0058605
11.071,-15.923,1.0118,-0.0058404
11.122,-15.923,1.0118,-0.0058204
11.173,-15.923,1.0118,-0.0058003
11.223,-15.923,1.0118,-0.0057803
11.274,-15.923,1.0118,-0.0057603
11.325,-15.923,1.0119,-0.0057403
11.376,-15.923,1.0119,-0.0057204
11.427,-15.923,1.0119,-0.0057005
11.479,-15.923,1.0119,-0.0056806
11.53,-15.923,1.0119,-0.0056607
11.581,-15.923,1.0119,-0.0056409
11.633,-15.923,1.0119,-0.005621
11.685,-15.923,1.0119,-0.0056012
11.736,-15.923,1.0119,-0.0055815
11.788,-15.923,1.0119,-0.0055617
11.84,-15.923,1.0119,-0.005542
11.892,-15.923,1.0119,-0.0055223
11.944,-15.923,1.0119,-0.0055026
11.996,-15.923,1.0119,-0.005483
12.048,-15.923,1.0119,-0.0054634
12.101,-15.923,1.0119,-0.0054438
12.153,-15.923,1.0119,-0.0054242
12.205,-15.923,1.012,-0.0054047
12.258,-15.923,1.012,-0.0053851
12.311,-15.923,1.012,-0.0053656
12.364,-15.923,1.012,-0.0053462
12.416,-15.923,1.012,-0.0053267
12.469,-15.923,1.012,-0.0053073
12.523,-15.923,1.012,-0.0052879
12.576,-15.923,1.012,-0.0052686
12.629,-15.923,1.012,-0.0052492
12.682,-15.923,1.012,-0.0052299
12.736,-15.923,1.012,-0.0052106
12.789,-15.923,1.012,-0.0051914
12.843,-15.923,1.012,-0.0051721
12.897,-15.923,1.012,-0.0051529
12.951,-15.923,1.012,-0.0051338
13.005,-15.923,1.012,-0.0051146
13.059,-15.923,1.012,-0.0050955
13.113,-15.923,1.012,-0.0050764
13.167,-15.923,1.012,-0.0050573
13.221,-15.923,1.012,-0.0050382
13.276,-15.923,1.012,-0.0050192
13.33,-15.923,1.012,-0.0050002
13.385,-15.923,1.012,-0.0049812
13.44,-15.923,1.012,-0.0049623
13.495,-15.923,1.0121,-0.0049434
13.55,-15.923,1.0121,-0.0049245
13.605,-15.923,1.0121,-0.0049056
13.66,-15.923,1.0121,-0.0048868
13.715,-15.923,1.0121,-0.0048679
13.771,-15.923,1.0121,-0.0048491
13.826,-15.923,1.0121,-0.0048304
13.882,-15.923,1.0121,-0.0048116
13.937,-15.923,1.0121,-0.0047929
13.993,-15.923,1.0121,-0.0047743
14.049,-15.923,1.0121,-0.0047556
14.105,-15.923,1.0121,-0.004737
14.161,-15.923,1.0121,-0.0047184
14.217,-15.923,1.0121,-0.0046998
14.274,-15.923,1.0121,-0.0046813
14.33,-15.923,1.0121,-0.0046628
14.387,-15.923,1.0121,-0.0046443
14.443,-15.923,1.0121,-0.0046258
14.5,-15.923,1.0121,-0.0046074
14.557,-15.923,1.0121,-0.004589
14.614,-15.923,1.0121,-0.0045706
14.671,-15.923,1.0121,-0.0045523
14.728,-15.923,1.0121,-0.004534
14.785,-15.923,1.0121,-0.0045157
14.843,-15.923,1.0121,-0.0044975
14.9,-15.923,1.0121,-0.0044793
14.958,-15.923,1.0121,-0.0044611
15.016,-15.923,1.0121,-0.0044429
15.073,-15.923,1.0121,-0.0044248
15.131,-15.923,1.0121,-0.0044067
15.189,-15.923,1.0121,-0.0043887
15.247,-15.923,1.0121,-0.0043706
15.306,-15.923,1.0121,-0.0043527
15.364,-15.923,1.0121,-0.0043347
15.423,-15.923,1.0121,-0.0043168
15.481,-15.923,1.0121,-0.0042989
15.54,-15.923,1.0121,-0.004281
15.599,-15.923,1.0121,-0.0042632
15.658,-15.923,1.0121,-0.0042454
15.717,-15.923,1.0121,-0.0042276
15.776,-15.923,1.0121,-0.0042098
15.835,-15.923,1.0121,-0.0041921
15.895,-15.923,1.0121,-0.0041745
15.954,-15.923,1.0121,-0.0041568
16.014,-15.923,1.0121,-0.0041392
16.073,-15.923,1.0121,-0.0041216
16.133,-15.923,1.0121,-0.0041041
16.193,-15.923,1.0121,-0.0040866
16.253,-15.923,1.0121,-0.0040691
16.314,-15.923,1.0121,-0.0040516
16.374,-15.923,1.0121,-0.0040342
16.434,-15.923,1.0121,-0.0040168
16.495,-15.923,1.0121,-0.0039994
16.555,-15.923,1.0121,-0.0039821
16.616,-15.923,1.0121,-0.0039648
16.677,-15.923,1.0121,-0.0039476
16.738,-15.923,1.0121,-0.0039304
16.799,-15.923,1.0121,-0.0039132
16.861,-15.923,1.0121,-0.003896
16.922,-15.923,1.0121,-0.0038789
16.983,-15.923,1.0121,-0.0038618
17.045,-15.923,1.0121,-0.0038447
17.107,-15.923,1.0121,-0.0038277
17.169,-15.923,1.0121,-0.0038107
17.231,-15.923,1.0121,-0.0037938
17.293,-15.923,1.0121,-0.0037768
17.355,-15.923,1.0121,-0.00376
17.417,-15.923,1.0121,-0.0037431
17.48,-15.923,1.0121,-0.0037263
17.542,-15.923,1.0121,-0.0037095
17.605,-15.923,1.0121,-0.0036928
17.668,-15.923,1.0121,-0.0036761
17.731,-15.923,1.0121,-0.0036594
17.794,-15.923,1.0121,-0.0036428
17.857,-15.923,1.0121,-0.0036262
17.92,-15.923,1.0121,-0.0036096
17.984,-15.923,1.0121,-0.0035931
18.047,-15.923,1.0121,-0.0035766
18.111,-15.923,1.0121,-0.0035602
18.175,-15.923,1.0121,-0.0035437
18.239,-15.923,1.0121,-0.0035274
18.303,-15.923,1.0121,-0.003511
18.367,-15.923,1.0121,-0.0034947
18.431,-15.923,1.0121,-0.0034785
18.496,-15.923,1.0121,-0.0034622
18.56,-15.923,1.0121,-0.003446
18.625,-15.923,1.0121,-0.0034299
18.69,-15.923,1.0121,-0.0034138
18.754,-15.923,1.0121,-0.0033977
18.82,-15.923,1.0121,-0.0033817
18.885,-15.923,1.0121,-0.0033657
18.95,-15.923,1.0121,-0.0033497
19.015,-15.923,1.0121,-0.0033338
19.081,-15.923,1.0121,-0.0033179
19.147,-15.923,1.0121,-0.003302
19.213,-15.923,1.0121,-0.0032862
19.278,-15.923,1.0121,-0.0032704
19.345,-15.923,1.012,-0.0032547
19.411,-15.923,1.012,-0.003239
19.477,-15.923,1.012,-0.0032234
19.544,-15.923,1.012,-0.0032077
19.61,-15.923,1.012,-0.0031922
19.677,-15.923,1.012,-0.0031766
19.744,-15.923,1.012,-0.0031611
19.811,-15.923,1.012,-0.0031457
19.878,-15.923,1.012,-0.0031303
19.945,-15.923,1.012,-0.0031149
20.012,-15.923,1.012,-0.0030996
20.08,-15.923,1.012,-0.0030843
20.148,-15.923,1.012,-0.003069
20.215,-15.923,1.012,-0.0030538
20.283,-15.923,1.012,-0.0030387
20.351,-15.923,1.012,-0.0030235
20.42,-15.923,1.012,-0.0030085
20.488,-15.923,1.012,-0.0029934
20.556,-15.923,1.012,-0.0029784
20.625,-15.923,1.012,-0.0029635
20.694,-15.923,1.012,-0.0029486
20.762,-15.923,1.012,-0.0029337
20.831,-15.923,1.012,-0.0029189
20.9,-15.923,1.012,-0.0029041
20.97,-15.923,1.012,-0.0028894
21.039,-15.923,1.012,-0.0028747
21.109,-15.923,1.012,-0.0028601
21.178,-15.923,1.0119,-0.0028455
21.248,-15.923,1.0119,-0.0028309
21.318,-15.923,1.0119,-0.0028164
21.388,-15.923,1.0119,-0.0028019
21.458,-15.923,1.0119,-0.0027875
21.529,-15.923,1.0119,-0.0027731
21.599,-15.923,1.0119,-0.0027588
21.67,-15.923,1.0119,-0.0027445
21.74,-15.923,1.0119,-0.0027303
21.811,-15.923,1.0119,-0.0027161
21.882,-15.923,1.0119,-0.0027019
21.953,-15.923,1.0119,-0.0026878
22.025,-15.923,1.0119,-0.0026737
22.096,-15.923,1.0119,-0.0026597
22.168,-15.923,1.0119,-0.0026457
22.239,-15.923,1.0119,-0.0026318
22.311,-15.923,1.0119,-0.0026179
22.383,-15.923,1.0119,-0.0026041
22.455,-15.923,1.0119,-0.0025903
22.528,-15.923,1.0119,-0.0025765
22.6,-15.923,1.0118,-0.0025628
22.673,-15.923,1.0118,-0.0025491
22.745,-15.923,1.0118,-0.0025355
22.818,-15.923,1.0118,-0.0025219
22.891,-15.923,1.0118,-0.0025084
22.964,-15.923,1.0118,-0.0024949
23.038,-15.923,1.0118,-0.0024814
23.111,-15.923,1.0118,-0.002468
23.185,-15.923,1.0118,-0.0024547
23.258,-15.923,1.0118,-0.0024414
23.332,-15.923,1.0118,-0.0024281
23.406,-15.923,1.0118,-0.0024149
23.48,-15.923,1.0118,-0.0024018
23.554,-15.923,1.0118,-0.0023887
23.629,-15.923,1.0118,-0.0023756
23.703,-15.923,1.0118,-0.0023626
23.778,-15.923,1.0118,-0.0023496
23.853,-15.923,1.0118,-0.0023367
23.928,-15.923,1.0117,-0.0023238
24.003,-15.923,1.0117,-0.002311
24.078,-15.923,1.0117,-0.0022982
24.154,-15.923,1.0117,-0.0022855
24.229,-15.923,1.0117,-0.0022728
24.305,-15.923,1.0117,-0.0022601
24.381,-15.923,1.0117,-0.0022475
24.457,-15.923,1.0117,-0.002235
24.533,-15.923,1.0117,-0.0022225
24.609,-15.923,1.0117,-0.00221
24.686,-15.923,1.0117,-0.0021976
24.762,-15.923,1.0117,-0.0021852
24.839,-15.923,1.0117,-0.0021729
24.916,-15.923,1.0117,-0.0021606
24.993,-15.923,1.0117,-0.0021484
25.07,-15.923,1.0116,-0.0021362
25.147,-15.923,1.0116,-0.0021241
25.225,-15.923,1.0116,-0.002112
25.302,-15.923,1.0116,-0.0020999
25.38,-15.923,1.0116,-0.0020879
25.458,-15.923,1.0116,-0.0020759
25.536,-15.923,1.0116,-0.002064
25.614,-15.923,1.0116,-0.0020522
25.693,-15.923,1.0116,-0.0020404
25.771,-15.923,1.0116,-0.0020286
25.85,-15.923,1.0116,-0.0020169
25.929,-15.923,1.0116,-0.0020052
26.008,-15.923,1.0116,-0.0019936
26.087,-15.923,1.0116,-0.001982
26.166,-15.923,1.0116,-0.0019705
26.246,-15.923,1.0115,-0.001959
26.325,-15.923,1.0115,-0.0019476
26.405,-15.923,1.0115,-0.0019363
26.485,-15.923,1.0115,-0.0019249
26.565,-15.923,1.0115,-0.0019137
26.645,-15.923,1.0115,-0.0019025
26.725,-15.923,1.0115,-0.0018913
26.806,-15.923,1.0115,-0.0018802
26.887,-15.923,1.0115,-0.0018691
26.967,-15.923,1.0115,-0.0018581
27.048,-15.923,1.0115,-0.0018472
27.129,-15.923,1.0115,-0.0018363
27.211,-15.923,1.0115,-0.0018254
27.292,-15.923,1.0115,-0.0018146
27.374,-15.923,1.0114,-0.0018039
27.455,-15.923,1.0114,-0.0017932
27.537,-15.923,1.0114,-0.0017825
27.619,-15.923,1.0114,-0.0017719
27.701,-15.923,1.0114,-0.0017613
27.784,-15.923,1.0114,-0.0017508
27.866,-15.923,1.0114,-0.0017403
27.949,-15.923,1.0114,-0.0017299
28.032,-15.923,1.0114,-0.0017196
28.115,-15.923,1.0114,-0.0017092
28.198,-15.923,1.0114,-0.0016989
28.281,-15.923,1.0114,-0.0016887
28.364,-15.923,1.0114,-0.0016785
28.448,-15.923,1.0113,-0.0016684
28.532,-15.923,1.0113,-0.0016583
28.616,-15.923,1.0113,-0.0016483
28.7,-15.923,1.0113,-0.0016383
28.784,-15.923,1.0113,-0.0016283
28.868,-15.923,1.0113,-0.0016184
28.953,-15.923,1.0113,-0.0016086
29.038,-15.923,1.0113,-0.0015988
29.122,-15.923,1.0113,-0.001589
29.207,-15.923,1.0113,-0.0015793
29.293,-15.923,1.0113,-0.0015697
29.378,-15.923,1.0113,-0.00156
29.463,-15.923,1.0112,-0.0015505
29.549,-15.923,1.0112,-0.001541
29.635,-15.923,1.0112,-0.0015315
29.721,-15.923,1.0112,-0.001522
29.807,-15.923,1.0112,-0.0015126
29.893,-15.923,1.0112,-0.0015033
29.98,-15.923,1.0112,-0.001494
30.066,-15.923,1.0112,-0.0014847
30.153,-15.923,1.0112,-0.0014755
30.24,-15.923,1.0112,-0.0014663
30.327,-15.923,1.0112,-0.0014572
30.414,-15.923,1.0112,-0.0014481
30.502,-15.923,1.0111,-0.001439
30.589,-15.923,1.0111,-0.00143
30.677,-15.923,1.0111,-0.0014211
30.765,-15.923,1.0111,-0.0014121
30.853,-15.923,1.0111,-0.0014033
30.941,-15.923,1.0111,-0.0013944
31.03,-15.923,1.0111,-0.0013856
31.118,-15.923,1.0111,-0.0013769
31.207,-15.923,1.0111,-0.0013682
31.296,-15.923,1.0111,-0.0013596
31.385,-15.923,1.0111,-0.001351
31.474,-15.923,1.0111,-0.0013425
31.563,-15.923,1.011,-0.001334
31.653,-15.923,1.011,-0.0013255
31.743,-15.923,1.011,-0.0013171
31.833,-15.923,1.011,-0.0013088
31.923,-15.923,1.011,-0.0013005
32.013,-15.923,1.011,-0.0012922
32.103,-15.923,1.011,-0.001284
32.194,-15.923,1.011,-0.0012758
32.284,-15.923,1.011,-0.0012677
32.375,-15.923,1.011,-0.0012596
32.466,-15.923,1.011,-0.0012516
32.557,-15.923,1.011,-0.0012436
32.649,-15.923,1.0109,-0.0012356
32.74,-15.923,1.0109,-0.0012277
32.832,-15.923,1.0109,-0.0012198
32.924,-15.923,1.0109,-0.001212
33.016,-15.923,1.0109,-0.0012043
33.108,-15.923,1.0109,-0.0011965
33.2,-15.923,1.0109,-0.0011888
33.293,-15.923,1.0109,-0.0011812
33.386,-15.923,1.0109,-0.0011736
33.478,-15.923,1.0109,-0.0011661
33.571,-15.923,1.0109,-0.0011585
33.665,-15.923,1.0108,-0.0011511
33.758,-15.923,1.0108,-0.0011437
33.852,-15.923,1.0108,-0.0011363
33.945,-15.923,1.0108,-0.001129
34.039,-15.923,1.0108,-0.0011217
34.133,-15.923,1.0108,-0.0011144
34.227,-15.923,1.0108,-0.0011072
34.322,-15.923,1.0108,-0.0011001
34.416,-15.923,1.0108,-0.001093
34.511,-15.923,1.0108,-0.0010859
34.606,-15.923,1.0108,-0.0010789
34.701,-15.923,1.0108,-0.0010719
34.796,-15.923,1.0107,-0.0010649
34.892,-15.923,1.0107,-0.001058
34.987,-15.923,1.0107,-0.0010512
35.083,-15.923,1.0107,-0.0010444
35.179,-15.923,1.0107,-0.0010376
35.275,-15.923,1.0107,-0.0010308
35.371,-15.923,1.0107,-0.0010242
35.467,-15.923,1.0107,-0.0010175
35.564,-15.923,1.0107,-0.0010109
35.661,-15.923,1.0107,-0.0010043
35.758,-15.923,1.0107,-0.00099784
35.855,-15.923,1.0106,-0.00099137
35.952,-15.923,1.0106,-0.00098495
36.05,-15.923,1.0106,-0.00097857
36.147,-15.923,1.0106,-0.00097224
36.245,-15.923,1.0106,-0.00096595
36.343,-15.923,1.0106,-0.00095971
36.441,-15.923,1.0106,-0.00095351
36.539,-15.923,1.0106,-0.00094736
36.638,-15.923,1.0106,-0.00094126
36.737,-15.923,1.0106,-0.0009352
36.835,-15.923,1.0106,-0.00092919
36.934,-15.923,1.0105,-0.00092322
37.034,-15.923,1.0105,-0.0009173
37.133,-15.923,1.0105,-0.00091142
37.232,-15.923,1.0105,-0.00090558
37.332,-15.923,1.0105,-0.00089979
37.432,-15.923,1.0105,-0.00089405
37.532,-15.923,1.0105,-0.00088835
37.632,-15.923,1.0105,-0.00088269
37.733,-15.923,1.0105,-0.00087707
37.833,-15.923,1.0105,-0.0008715
37.934,-15.923,1.0105,-0.00086597
38.035,-15.923,1.0104,-0.00086048
38.136,-15.923,1.0104,-0.00085504
38.237,-15.923,1.0104,-0.00084963
38.339,-15.923,1.0104,-0.00084428
38.44,-15.923,1.0104,-0.00083896
38.542,-15.923,1.0104,-0.00083369
38.644,-15.923,1.0104,-0.00082846
38.746,-15.923,1.0104,-0.00082327
38.849,-15.923,1.0104,-0.00081813
38.951,-15.923,1.0104,-0.00081303
39.054,-15.923,1.0104,-0.00080797
39.157,-15.923,1.0103,-0.00080296
39.26,-15.923,1.0103,-0.000798
39.363,-15.923,1.0103,-0.00079307
39.466,-15.923,1.0103,-0.00078819
39.57,-15.923,1.0103,-0.00078335
39.674,-15.923,1.0103,-0.00077856
39.778,-15.923,1.0103,-0.00077381
39.882,-15.923,1.0103,-0.00076909
39.986,-15.923,1.0103,-0.00076442
40.091,-15.923,1.0103,-0.00075979
40.195,-15.923,1.0103,-0.00075519
40.3,-15.923,1.0102,-0.00075063
40.405,-15.923,1.0102,-0.00074612
40.51,-15.923,1.0102,-0.00074164
40.616,-15.923,1.0102,-0.00073719
40.721,-15.923,1.0102,-0.00073279
40.827,-15.923,1.0102,-0.00072842
40.933,-15.923,1.0102,-0.00072409
41.039,-15.923,1.0102,-0.0007198
41.145,-15.923,1.0102,-0.00071555
41.252,-15.923,1.0102,-0.00071134
41.358,-15.923,1.0102,-0.00070717
41.465,-15.923,1.0101,-0.00070304
41.572,-15.923,1.0101,-0.00069896
41.679,-15.923,1.0101,-0.00069491
41.787,-15.923,1.0101,-0.00069091
41.894,-15.923,1.0101,-0.00068696
42.002,-15.923,1.0101,-0.00068305
42.11,-15.923,1.0101,-0.00067918
42.218,-15.923,1.0101,-0.00067536
42.326,-15.923,1.0101,-0.00067158
42.434,-15.923,1.0101,-0.00066784
42.543,-15.923,1.0101,-0.00066414
42.652,-15.923,1.01,-0.00066049
42.761,-15.923,1.01,-0.00065688
42.87,-15.923,1.01,-0.0006533
42.979,-15.923,1.01,-0.00064977
43.089,-15.923,1.01,-0.00064627
43.199,-15.923,1.01,-0.00064282
43.308,-15.923,1.01,-0.00063939
43.419,-15.923,1.01,-0.00063601
43.529,-15.923,1.01,-0.00063266
43.639,-15.923,1.01,-0.00062935
43.75,-15.923,1.01,-0.00062608
43.861,-15.923,1.01,-0.00062284
43.972,-15.923,1.0099,-0.00061964
44.083,-15.923,1.0099,-0.00061648
44.194,-15.923,1.0099,-0.00061336
44.306,-15.923,1.0099,-0.00061027
44.417,-15.923,1.0099,-0.00060722
44.529,-15.923,1.0099,-0.00060422
44.641,-15.923,1.0099,-0.00060125
44.754,-15.923,1.0099,-0.00059832
44.866,-15.923,1.0099,-0.00059543
44.979,-15.923,1.0099,-0.00059257
45.092,-15.923,1.0099,-0.00058976
45.205,-15.923,1.0098,-0.00058699
45.318,-15.923,1.0098,-0.00058425
45.431,-15.923,1.0098,-0.00058155
45.545,-15.923,1.0098,-0.00057889
45.659,-15.923,1.0098,-0.00057626
45.773,-15.923,1.0098,-0.00057367
45.887,-15.923,1.0098,-0.00057111
46.001,-15.923,1.0098,-0.00056859
46.116,-15.923,1.0098,-0.00056609
46.23,-15.923,1.0098,-0.00056363
46.345,-15.923,1.0098,-0.00056121
46.46,-15.923,1.0097,-0.00055881
46.575,-15.923,1.0097,-0.00055644
46.691,-15.923,1.0097,-0.00055411
46.806,-15.923,1.0097,-0.00055181
46.922,-15.923,1.0097,-0.00054954
47.038,-15.923,1.0097,-0.00054731
47.154,-15.923,1.0097,-0.00054511
47.271,-15.923,1.0097,-0.00054294
47.387,-15.923,1.0097,-0.00054081
47.504,-15.923,1.0097,-0.00053872
47.621,-15.923,1.0097,-0.00053666
47.738,-15.923,1.0097,-0.00053464
47.855,-15.923,1.0096,-0.00053266
47.973,-15.923,1.0096,-0.00053072
48.091,-15.923,1.0096,-0.00052881
48.208,-15.923,1.0096,-0.00052694
48.326,-15.923,1.0096,-0.00052511
48.445,-15.923,1.0096,-0.00052331
48.563,-15.923,1.0096,-0.00052154
48.682,-15.923,1.0096,-0.00051981
48.801,-15.923,1.0096,-0.00051812
48.92,-15.923,1.0096,-0.00051645
49.039,-15.923,1.0096,-0.00051482
49.158,-15.923,1.0096,-0.00051323
49.278,-15.923,1.0095,-0.00051166
49.397,-15.923,1.0095,-0.00051013
49.517,-15.923,1.0095,-0.00050864
49.637,-15.923,1.0095,-0.00050718
49.758,-15.923,1.0095,-0.00050575
49.878,-15.923,1.0095,-0.00050436
49.999,-15.923,1.0095,-0.00050301
50.12,-15.923,1.0095,-0.00050169
50.241,-15.923,1.0095,-0.00050041
50.362,-15.923,1.0095,-0.00049916
50.484,-15.923,1.0095,-0.00049795
50.605,-15.923,1.0095,-0.00049678
50.727,-15.923,1.0094,-0.00049564
50.849,-15.923,1.0094,-0.00049454
50.971,-15.923,1.0094,-0.00049348
51.094,-15.923,1.0094,-0.00049245
51.216,-15.923,1.0094,-0.00049145
51.339,-15.923,1.0094,-0.00049049
51.462,-15.923,1.0094,-0.00048956
51.585,-15.923,1.0094,-0.00048867
51.709,-15.923,1.0094,-0.00048782
51.832,-15.923,1.0094,-0.00048699
51.956,-15.923,1.0094,-0.0004862
52.08,-15.923,1.0094,-0.00048545
52.204,-15.923,1.0094,-0.00048473
52.328,-15.923,1.0093,-0.00048404
52.453,-15.923,1.0093,-0.00048338
52.578,-15.923,1.0093,-0.00048275
52.702,-15.923,1.0093,-0.00048216
52.828,-15.923,1.0093,-0.0004816
52.953,-15.923,1.0093,-0.00048107
53.078,-15.923,1.0093,-0.00048057
53.204,-15.923,1.0093,-0.0004801
53.33,-15.923,1.0093,-0.00047966
53.456,-15.923,1.0093,-0.00047925
53.582,-15.923,1.0093,-0.00047888
53.709,-15.923,1.0093,-0.00047853
53.835,-15.923,1.0092,-0.00047821
53.962,-15.923,1.0092,-0.00047792
54.089,-15.923,1.0092,-0.00047766
54.216,-15.923,1.0092,-0.00047743
54.344,-15.923,1.0092,-0.00047723
54.471,-15.923,1.0092,-0.00047706
54.599,-15.923,1.0092,-0.00047691
54.727,-15.923,1.0092,-0.0004768
54.855,-15.923,1.0092,-0.00047672
54.983,-15.923,1.0092,-0.00047667
55.112,-15.923,1.0092,-0.00047665
55.241,-15.923,1.0092,-0.00047667
55.37,-15.923,1.0092,-0.00047672
55.499,-15.923,1.0092,-0.00047681
55.628,-15.923,1.0091,-0.00047693
55.758,-15.923,1.0091,-0.00047709
55.887,-15.923,1.0091,-0.00047729
56.017,-15.923,1.0091,-0.00047753
56.147,-15.923,1.0091,-0.0004778
56.278,-15.923,1.0091,-0.0004781
56.408,-15.923,1.0091,-0.00047845
56.539,-15.923,1.0091,-0.00047883
56.67,-15.923,1.0091,-0.00047924
56.801,-15.923,1.0091,-0.00047969
56.932,-15.923,1.0091,-0.00048018
57.064,-15.923,1.0091,-0.0004807
57.195,-15.923,1.0091,-0.00048125
57.327,-15.923,1.009,-0.00048185
57.459,-15.923,1.009,-0.00048248
57.591,-15.923,1.009,-0.00048315
57.724,-15.923,1.009,-0.00048386
57.856,-15.923,1.009,-0.00048461
57.989,-15.923,1.009,-0.00048539
58.122,-15.923,1.009,-0.00048622
58.255,-15.923,1.009,-0.00048709
58.389,-15.923,1.009,-0.00048799
58.522,-15.923,1.009,-0.00048894
58.656,-15.923,1.009,-0.00048991
58.79,-15.923,1.009,-0.00049092
58.924,-15.923,1.009,-0.00049197
59.059,-15.923,1.009,-0.00049304
59.193,-15.923,1.009,-0.00049413
59.328,-15.923,1.0089,-0.00049525
59.463,-15.923,1.0089,-0.0004964
59.598,-15.923,1.0089,-0.00049757
59.734,-15.923,1.0089,-0.00049875
59.869,-15.923,1.0089,-0.00049996
60.005,-15.923,1.0089,-0.0005012
60.141,-15.923,1.0089,-0.00050245
60.277,-15.923,1.0089,-0.00050373
60.414,-15.923,1.0089,-0.00050504
60.55,-15.923,1.0089,-0.00050638
60.687,-15.923,1.0089,-0.00050775
60.824,-15.923,1.0089,-0.00050915
60.961,-15.923,1.0089,-0.00051059
61.098,-15.923,1.0089,-0.00051206
61.236,-15.923,1.0089,-0.00051357
61.374,-15.923,1.0088,-0.00051511
61.511,-15.923,1.0088,-0.00051669
61.65,-15.923,1.0088,-0.00051831
61.788,-15.923,1.0088,-0.00051995
61.926,-15.923,1.0088,-0.00052163
62.065,-15.923,1.0088,-0.00052335
62.204,-15.923,1.0088,-0.00052509
62.343,-15.923,1.0088,-0.00052687
62.483,-15.923,1.0088,-0.00052867
62.622,-15.923,1.0088,-0.00053051
62.762,-15.923,1.0088,-0.00053238
62.902,-15.923,1.0088,-0.00053429
63.042,-15.923,1.0088,-0.00053623
63.182,-15.923,1.0088,-0.00053821
63.323,-15.923,1.0088,-0.00054022
63.463,-15.923,1.0088,-0.00054227
63.604,-15.923,1.0087,-0.00054437
63.745,-15.923,1.0087,-0.00054651
63.886,-15.923,1.0087,-0.00054868
64.028,-15.923,1.0087,-0.00055091
64.17,-15.923,1.0087,-0.00055317
64.312,-15.923,1.0087,-0.00055549
64.454,-15.923,1.0087,-0.00055784
64.596,-15.923,1.0087,-0.00056025
64.738,-15.923,1.0087,-0.0005627
64.881,-15.923,1.0087,-0.0005652
65.024,-15.923,1.0087,-0.00056775
65.167,-15.923,1.0087,-0.00057034
65.31,-15.923,1.0087,-0.00057298
65.454,-15.923,1.0087,-0.00057566
65.597,-15.923,1.0087,-0.00057838
65.741,-15.923,1.0087,-0.00058114
65.885,-15.923,1.0087,-0.00058393
66.03,-15.923,1.0087,-0.00058677
66.174,-15.923,1.0087,-0.00058963
66.319,-15.923,1.0086,-0.00059252
66.464,-15.923,1.0086,-0.00059545
66.609,-15.923,1.0086,-0.0005984
66.754,-15.923,1.0086,-0.00060137
66.899,-15.923,1.0086,-0.00060438
67.045,-15.923,1.0086,-0.00060741
67.191,-15.923,1.0086,-0.00061046
67.337,-15.923,1.0086,-0.00061353
67.483,-15.923,1.0086,-0.00061663
67.63,-15.923,1.0086,-0.00061976
67.776,-15.923,1.0086,-0.0006229
67.923,-15.923,1.0086,-0.00062607
68.07,-15.923,1.0086,-0.00062927
68.217,-15.923,1.0086,-0.00063249
68.365,-15.923,1.0086,-0.00063574
68.513,-15.923,1.0086,-0.00063901
68.66,-15.923,1.0086,-0.00064231
68.808,-15.923,1.0086,-0.00064564
68.957,-15.923,1.0086,-0.000649
69.105,-15.923,1.0086,-0.00065238
69.254,-15.923,1.0086,-0.00065579
69.403,-15.923,1.0086,-0.00065923
69.552,-15.923,1.0086,-0.00066268
69.701,-15.923,1.0085,-0.00066616
69.85,-15.923,1.0085,-0.00066966
70,-15.923,1.0085,-0.00067317
10.028,-15.74,1.0119,-0.0062968
10.077,-15.74,1.0119,-0.006276
10.126,-15.74,1.0119,-0.0062552
10.175,-15.74,1.0119,-0.0062344
10.224,-15.74,1.0119,-0.0062136
10.273,-15.74,1.0119,-0.0061928
10.323,-15.74,1.0119,-0.0061721
10.372,-15.74,1.0119,-0.0061513
10.421,-15.74,1.0119,-0.0061306
10.471,-15.74,1.0119,-0.0061099
10.52,-15.74,1.0119,-0.0060893
10.57,-15.74,1.0119,-0.0060686
10.62,-15.74,1.012,-0.006048
10.67,-15.74,1.012,-0.0060274
10.72,-15.74,1.012,-0.0060068
10.77,-15.74,1.012,-0.0059863
10.82,-15.74,1.012,-0.0059657
10.87,-15.74,1.012,-0.0059452
10.92,-15.74,1.012,-0.0059247
10.97,-15.74,1.012,-0.0059042
11.021,-15.74,1.012,-0.0058838
11.071,-15.74,1.012,-0.0058634
